G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 29 2014,9:00p EST,,Box Score,,Detroit Pistons,W,,89,79,1,0,W 1,
2,Sat Nov 1 2014,8:00p EST,,Box Score,@,Oklahoma City Thunder,L,,91,102,1,1,L 1,
3,Mon Nov 3 2014,9:00p EST,,Box Score,,Sacramento Kings,L,,105,110,1,2,L 2,
4,Wed Nov 5 2014,10:00p EST,,Box Score,@,Sacramento Kings,L,,109,131,1,3,L 3,
5,Fri Nov 7 2014,10:30p EST,,Box Score,,Cleveland Cavaliers,L,,101,110,1,4,L 4,
6,Sun Nov 9 2014,9:00p EST,,Box Score,@,Portland Trail Blazers,L,,100,116,1,5,L 5,
7,Wed Nov 12 2014,9:00p EST,,Box Score,,Portland Trail Blazers,L,,113,130,1,6,L 6,
8,Fri Nov 14 2014,7:00p EST,,Box Score,@,Indiana Pacers,W,,108,87,2,6,W 1,
9,Sun Nov 16 2014,1:00p EST,,Box Score,@,New York Knicks,L,,93,109,2,7,L 1,
10,Mon Nov 17 2014,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,106,97,3,7,W 1,
11,Wed Nov 19 2014,9:00p EST,,Box Score,,Oklahoma City Thunder,W,,107,100,4,7,W 2,
12,Fri Nov 21 2014,9:00p EST,,Box Score,,New Orleans Pelicans,W,,117,97,5,7,W 3,
13,Sun Nov 23 2014,9:30p EST,,Box Score,@,Los Angeles Lakers,W,OT,101,94,6,7,W 4,
14,Tue Nov 25 2014,9:00p EST,,Box Score,,Chicago Bulls,W,,114,109,7,7,W 5,
15,Wed Nov 26 2014,9:00p EST,,Box Score,@,Phoenix Suns,L,,112,120,7,8,L 1,
16,Fri Nov 28 2014,9:00p EST,,Box Score,,Phoenix Suns,W,,122,97,8,8,W 1,
17,Mon Dec 1 2014,9:00p EST,,Box Score,@,Utah Jazz,W,,103,101,9,8,W 2,
18,Tue Dec 2 2014,9:00p EST,,Box Score,,Portland Trail Blazers,L,,103,105,9,9,L 1,
19,Fri Dec 5 2014,7:00p EST,,Box Score,@,Washington Wizards,L,,89,119,9,10,L 2,
20,Sun Dec 7 2014,3:30p EST,,Box Score,@,Atlanta Hawks,L,,84,96,9,11,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 8 2014,7:30p EST,,Box Score,@,Toronto Raptors,L,OT,107,112,9,12,L 4,
22,Wed Dec 10 2014,10:30p EST,,Box Score,,Miami Heat,W,,102,82,10,12,W 1,
23,Sat Dec 13 2014,8:00p EST,,Box Score,@,Houston Rockets,L,,96,108,10,13,L 1,
24,Sun Dec 14 2014,8:00p EST,,Box Score,,San Antonio Spurs,L,,91,99,10,14,L 2,
25,Wed Dec 17 2014,10:30p EST,,Box Score,,Houston Rockets,L,OT,111,115,10,15,L 3,
26,Fri Dec 19 2014,9:00p EST,,Box Score,,Los Angeles Clippers,W,,109,106,11,15,W 1,
27,Sat Dec 20 2014,9:00p EST,,Box Score,,Indiana Pacers,W,,76,73,12,15,W 2,
28,Mon Dec 22 2014,7:00p EST,,Box Score,@,Charlotte Hornets,L,,82,110,12,16,L 1,
29,Tue Dec 23 2014,7:30p EST,,Box Score,@,Brooklyn Nets,L,,96,102,12,17,L 2,
30,Fri Dec 26 2014,9:00p EST,,Box Score,,Minnesota Timberwolves,W,,106,102,13,17,W 1,
31,Sun Dec 28 2014,9:00p EST,,Box Score,,Toronto Raptors,L,,102,116,13,18,L 1,
32,Tue Dec 30 2014,9:00p EST,,Box Score,,Los Angeles Lakers,L,,103,111,13,19,L 2,
33,Thu Jan 1 2015,8:00p EST,,Box Score,@,Chicago Bulls,L,,101,106,13,20,L 3,
34,Sat Jan 3 2015,9:00p EST,,Box Score,,Memphis Grizzlies,W,,114,85,14,20,W 1,
35,Mon Jan 5 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,110,101,15,20,W 2,
36,Wed Jan 7 2015,9:00p EST,,Box Score,,Orlando Magic,W,,93,90,16,20,W 3,
37,Fri Jan 9 2015,10:00p EST,,Box Score,@,Sacramento Kings,W,,118,108,17,20,W 4,
38,Wed Jan 14 2015,9:00p EST,,Box Score,,Dallas Mavericks,W,,114,107,18,20,W 5,
39,Fri Jan 16 2015,8:30p EST,,Box Score,@,Dallas Mavericks,L,,89,97,18,21,L 1,
40,Sat Jan 17 2015,9:00p EST,,Box Score,,Minnesota Timberwolves,L,,105,113,18,22,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 19 2015,4:00p EST,,Box Score,@,Golden State Warriors,L,,79,122,18,23,L 3,
42,Tue Jan 20 2015,9:00p EST,,Box Score,,San Antonio Spurs,L,,99,109,18,24,L 4,
43,Fri Jan 23 2015,9:00p EST,,Box Score,,Boston Celtics,L,,99,100,18,25,L 5,
44,Sun Jan 25 2015,8:00p EST,,Box Score,,Washington Wizards,L,OT,115,117,18,26,L 6,
45,Mon Jan 26 2015,10:30p EST,,Box Score,@,Los Angeles Clippers,L,,98,102,18,27,L 7,
46,Wed Jan 28 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,W,,93,85,19,27,W 1,
47,Thu Jan 29 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,69,99,19,28,L 1,
48,Sat Jan 31 2015,9:00p EST,,Box Score,,Charlotte Hornets,L,,86,104,19,29,L 2,
49,Tue Feb 3 2015,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,98,105,19,30,L 3,
50,Wed Feb 4 2015,7:30p EST,,Box Score,@,Boston Celtics,L,,100,104,19,31,L 4,
51,Fri Feb 6 2015,7:30p EST,,Box Score,@,Detroit Pistons,L,,88,98,19,32,L 5,
52,Mon Feb 9 2015,9:00p EST,,Box Score,,Oklahoma City Thunder,L,,114,124,19,33,L 6,
53,Tue Feb 10 2015,10:30p EST,,Box Score,@,Los Angeles Lakers,W,,106,96,20,33,W 1,
54,Fri Feb 20 2015,8:30p EST,,Box Score,@,Milwaukee Bucks,L,,81,89,20,34,L 1,
55,Sun Feb 22 2015,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,94,119,20,35,L 2,
56,Mon Feb 23 2015,9:00p EST,,Box Score,,Brooklyn Nets,L,,82,110,20,36,L 3,
57,Wed Feb 25 2015,9:00p EST,,Box Score,,Phoenix Suns,L,,96,110,20,37,L 4,
58,Fri Feb 27 2015,9:00p EST,,Box Score,,Utah Jazz,L,,82,104,20,38,L 5,
59,Sun Mar 1 2015,8:00p EST,,Box Score,,New Orleans Pelicans,L,,92,99,20,39,L 6,
60,Tue Mar 3 2015,9:00p EST,,Box Score,,Milwaukee Bucks,W,,106,95,21,39,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 4 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,100,85,22,39,W 2,
62,Fri Mar 6 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,111,120,22,40,L 1,
63,Sat Mar 7 2015,9:00p EST,,Box Score,,Houston Rockets,L,,100,114,22,41,L 2,
64,Mon Mar 9 2015,9:00p EST,,Box Score,,New York Knicks,W,,106,78,23,41,W 1,
65,Wed Mar 11 2015,9:00p EST,,Box Score,,Atlanta Hawks,W,,115,102,24,41,W 2,
66,Fri Mar 13 2015,9:00p EST,,Box Score,,Golden State Warriors,W,,114,103,25,41,W 3,
67,Sun Mar 15 2015,6:00p EST,,Box Score,@,New Orleans Pelicans,W,2OT,118,111,26,41,W 4,
68,Mon Mar 16 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,81,92,26,42,L 1,
69,Thu Mar 19 2015,8:00p EST,,Box Score,@,Houston Rockets,L,,108,118,26,43,L 2,
70,Fri Mar 20 2015,7:30p EST,,Box Score,@,Miami Heat,L,,91,108,26,44,L 3,
71,Sun Mar 22 2015,6:00p EST,,Box Score,@,Orlando Magic,W,,119,100,27,44,W 1,
72,Wed Mar 25 2015,9:00p EST,,Box Score,,Philadelphia 76ers,L,,85,99,27,45,L 1,
73,Fri Mar 27 2015,9:00p EST,,Box Score,,Utah Jazz,W,,107,91,28,45,W 1,
74,Sat Mar 28 2015,10:00p EST,NBATV,Box Score,@,Portland Trail Blazers,L,,114,120,28,46,L 1,
75,Wed Apr 1 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,84,98,28,47,L 2,
76,Fri Apr 3 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,93,123,28,48,L 3,
77,Sat Apr 4 2015,9:00p EST,,Box Score,,Los Angeles Clippers,L,,92,107,28,49,L 4,
78,Wed Apr 8 2015,9:00p EST,,Box Score,,Los Angeles Lakers,W,,119,101,29,49,W 1,
79,Fri Apr 10 2015,9:00p EST,,Box Score,,Dallas Mavericks,L,2OT,143,144,29,50,L 1,
80,Sun Apr 12 2015,5:00p EST,,Box Score,,Sacramento Kings,W,,122,111,30,50,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,10:30p EST,,Box Score,@,Los Angeles Clippers,L,,103,110,30,51,L 1,
