12,Boston Celtics*,81,19840,2926,6639,.441,550,1610,.342,2376,5029,.472,1434,1937,.740,925,2603,3528,1752,634,378,1239,1574,7836,96.7
13,Atlanta Hawks*,82,19855,3073,6823,.450,620,1635,.379,2453,5188,.473,1233,1617,.763,928,2659,3587,1825,689,350,1249,1543,7999,97.5
14,New Orleans Hornets,82,19780,3030,6435,.471,632,1688,.374,2398,4747,.505,1339,1764,.759,835,2391,3226,1915,648,492,1086,1534,8031,97.9
15,Utah Jazz,82,19880,3003,6550,.458,560,1513,.370,2443,5037,.485,1479,1953,.757,901,2446,3347,1689,640,480,1206,1670,8045,98.1
16,Minnesota Timberwolves,82,19730,3113,6657,.468,576,1559,.369,2537,5098,.498,1243,1652,.752,871,2583,3454,1832,661,481,1302,1847,8045,98.1
17,Toronto Raptors,82,19980,2971,6493,.458,546,1511,.361,2425,4982,.487,1604,2148,.747,877,2544,3421,1796,578,387,1169,1650,8092,98.7
18,Detroit Pistons,82,19805,3056,6655,.459,604,1676,.360,2452,4979,.492,1389,1823,.762,911,2514,3425,1837,691,472,1126,1630,8105,98.8
19,Golden State Warriors*,82,19805,3051,6954,.439,657,1896,.347,2394,5058,.473,1464,1958,.748,907,2596,3503,1931,670,399,1110,1571,8223,100.3
20,Milwaukee Bucks*,82,19830,3152,6946,.454,529,1519,.348,2623,5427,.483,1398,1841,.759,1019,2757,3776,1893,658,362,1310,1567,8231,100.4
21,Portland Trail Blazers,82,19855,3224,6807,.474,521,1531,.340,2703,5276,.512,1286,1690,.761,901,2578,3479,1944,691,359,1074,1537,8255,100.7
22,Los Angeles Lakers*,82,19755,3253,7180,.453,613,1718,.357,2640,5462,.483,1167,1594,.732,947,2551,3498,1918,696,396,1061,1891,8286,101.0
23,Denver Nuggets*,82,19905,3121,7025,.444,687,1894,.363,2434,5131,.474,1358,1858,.731,1020,2391,3411,1936,658,554,1305,1775,8287,101.1
24,Orlando Magic,82,19780,3169,6842,.463,617,1721,.359,2552,5121,.498,1336,1811,.738,888,2618,3506,1946,592,430,1020,1353,8291,101.1
25,Cleveland Cavaliers,82,19730,3109,6527,.476,610,1639,.372,2499,4888,.511,1469,1987,.739,889,2563,3452,1963,624,560,1249,1615,8297,101.2
26,Phoenix Suns,82,19805,3181,6771,.470,568,1464,.388,2613,5307,.492,1405,1855,.757,958,2598,3556,1870,684,421,1258,1511,8335,101.6
27,Dallas Mavericks,82,19980,3067,6890,.445,642,1789,.359,2425,5101,.475,1566,2079,.753,985,2752,3737,1805,698,340,1202,1547,8342,101.7
28,Houston Rockets*,82,19780,3184,7007,.454,661,1798,.368,2523,5209,.484,1374,1771,.776,876,2539,3415,1858,693,498,1210,1674,8403,102.5
29,Charlotte Bobcats,82,19805,3185,6762,.471,716,1847,.388,2469,4915,.502,1332,1784,.747,971,2645,3616,2071,569,565,1152,1746,8418,102.7
30,Sacramento Kings,82,19830,3222,6831,.472,625,1762,.355,2597,5069,.512,1550,1980,.783,973,2601,3574,2058,624,517,1208,1636,8619,105.1

1,Atlanta Hawks*,82,19855,.464,13.4,.714,.281,.152,.073,.208,.286,.501,.678,.382,.387,.389,.371,.585,.052,323,.222,924,.874,.264,.426,12,0
2,Boston Celtics*,81,19840,.465,12.9,.785,.287,.130,.128,.239,.215,.494,.623,.357,.446,.439,.358,.555,.043,258,.237,880,.914,.339,.399,22,0
3,Brooklyn Nets*,82,19855,.450,12.6,.731,.272,.203,.102,.154,.269,.484,.623,.405,.397,.400,.357,.484,.041,249,.231,873,.871,.349,.395,12,0
4,Charlotte Bobcats,82,19805,.425,12.2,.790,.319,.147,.111,.212,.210,.448,.577,.323,.373,.380,.335,.507,.051,298,.260,904,.838,.208,.402,15,0
5,Chicago Bulls*,82,19830,.437,12.2,.811,.306,.139,.140,.226,.189,.456,.615,.333,.376,.367,.353,.610,.039,240,.247,967,.839,.229,.359,11,0
6,Cleveland Cavaliers,82,19730,.434,12.4,.771,.294,.174,.116,.188,.229,.460,.584,.352,.385,.411,.346,.509,.057,338,.222,804,.821,.211,.338,12,1
7,Dallas Mavericks,82,19980,.462,13.0,.764,.242,.179,.160,.182,.236,.489,.627,.432,.412,.431,.372,.538,.031,196,.198,813,.860,.232,.363,18,0
8,Denver Nuggets*,82,19905,.478,10.4,.783,.415,.172,.080,.115,.217,.516,.655,.368,.347,.352,.343,.551,.100,642,.300,1200,.862,.345,.351,21,0
9,Detroit Pistons,82,19805,.449,11.1,.783,.370,.172,.072,.169,.217,.474,.609,.347,.340,.366,.356,.514,.054,320,.301,1125,.926,.267,.356,16,0
10,Golden State Warriors*,82,19805,.458,13.5,.761,.242,.173,.118,.229,.239,.475,.650,.361,.391,.418,.403,.542,.045,284,.188,767,.769,.226,.461,21,1
11,Houston Rockets*,82,19780,.461,12.8,.651,.341,.156,.048,.106,.349,.511,.653,.350,.338,.372,.366,.520,.066,415,.280,1091,.841,.290,.392,11,2
12,Indiana Pacers*,81,19590,.436,12.7,.755,.271,.190,.116,.178,.245,.465,.612,.399,.375,.371,.347,.513,.048,283,.203,742,.847,.251,.364,23,0
13,Los Angeles Clippers*,82,19730,.478,13.0,.735,.281,.170,.089,.195,.265,.522,.677,.460,.432,.392,.358,.556,.092,557,.194,760,.877,.334,.381,9,0
14,Los Angeles Lakers*,82,19755,.458,13.3,.697,.281,.170,.089,.158,.303,.503,.649,.396,.424,.402,.355,.518,.057,356,.217,853,.859,.257,.375,19,0
15,Memphis Grizzlies*,82,19805,.444,11.5,.834,.304,.196,.125,.210,.166,.463,.583,.383,.405,.400,.345,.533,.044,255,.238,858,.885,.287,.396,12,0
16,Miami Heat*,82,19880,.496,13.2,.715,.297,.127,.099,.192,.285,.536,.704,.401,.387,.441,.396,.522,.066,392,.223,910,.866,.384,.433,6,0
17,Milwaukee Bucks*,82,19830,.435,12.2,.768,.320,.143,.122,.183,.232,.457,.589,.331,.391,.369,.360,.548,.040,269,.252,985,.817,.234,.384,9,0
18,Minnesota Timberwolves,82,19730,.439,12.3,.780,.331,.139,.083,.227,.220,.477,.613,.328,.415,.393,.305,.592,.051,313,.263,978,.798,.226,.345,10,0
19,New Orleans Hornets,82,19780,.448,12.1,.776,.298,.208,.095,.175,.224,.473,.614,.379,.371,.402,.363,.521,.056,329,.229,816,.858,.176,.382,16,0
20,New York Knicks*,82,19730,.448,14.6,.646,.280,.096,.083,.188,.354,.487,.613,.372,.380,.407,.376,.398,.049,302,.218,796,.833,.236,.377,30,2
21,Oklahoma City Thunder*,82,19830,.481,12.6,.756,.294,.146,.130,.186,.244,.514,.677,.389,.437,.409,.377,.492,.071,418,.207,812,.851,.252,.440,13,1
22,Orlando Magic,82,19780,.448,12.6,.777,.289,.166,.116,.206,.223,.482,.622,.425,.394,.382,.329,.563,.040,246,.226,931,.820,.228,.371,6,0
23,Philadelphia 76ers,82,19755,.444,12.7,.791,.263,.153,.147,.228,.209,.466,.620,.381,.409,.381,.360,.560,.036,236,.204,792,.855,.300,.381,11,0
24,Phoenix Suns,82,19805,.443,12.7,.790,.281,.158,.113,.237,.210,.473,.646,.345,.380,.396,.330,.564,.036,226,.234,1001,.831,.276,.366,12,0
25,Portland Trail Blazers,82,19855,.448,13.6,.716,.284,.126,.095,.211,.284,.486,.620,.381,.426,.394,.353,.529,.059,359,.212,779,.816,.239,.397,13,0
26,Sacramento Kings,82,19830,.447,12.2,.757,.291,.211,.082,.172,.243,.474,.630,.392,.385,.354,.363,.491,.040,247,.252,1044,.807,.265,.384,15,1
27,San Antonio Spurs*,82,19880,.481,12.5,.736,.298,.178,.096,.163,.264,.519,.663,.411,.433,.423,.376,.572,.034,207,.269,1127,.905,.350,.412,12,0
28,Toronto Raptors,82,19980,.446,13.5,.751,.239,.169,.123,.220,.249,.480,.655,.427,.404,.372,.343,.541,.057,353,.180,679,.809,.210,.355,9,0
29,Utah Jazz,82,19880,.454,12.5,.794,.274,.192,.105,.224,.206,.477,.662,.377,.375,.383,.366,.554,.052,318,.210,851,.893,.219,.378,16,0
30,Washington Wizards,82,19855,.435,13.1,.777,.238,.177,.145,.216,.223,.455,.623,.393,.371,.377,.365,.543,.047,296,.188,675,.901,.330,.457,8,0

1,Atlanta Hawks*,82,19855,.450,12.7,.760,.295,.152,.096,.217,.240,.473,.606,.375,.398,.394,.379,.531,.047,299,.233,876,.842,.272,.380
2,Boston Celtics*,81,19840,.441,12.3,.757,.316,.150,.115,.177,.243,.472,.626,.380,.352,.355,.342,.541,.056,350,.241,901,.847,.256,.357
3,Brooklyn Nets*,82,19855,.464,12.4,.786,.288,.176,.110,.212,.214,.490,.641,.414,.412,.389,.366,.525,.055,335,.236,915,.809,.280,.399
4,Charlotte Bobcats,82,19805,.471,12.6,.727,.340,.132,.082,.173,.273,.502,.623,.401,.395,.392,.388,.583,.065,404,.259,967,.883,.317,.431
5,Chicago Bulls*,82,19830,.443,12.6,.801,.289,.152,.125,.234,.199,.467,.614,.381,.398,.377,.346,.479,.048,294,.231,836,.817,.223,.384
6,Cleveland Cavaliers,82,19730,.476,12.6,.749,.308,.148,.105,.188,.251,.511,.663,.397,.416,.406,.372,.572,.058,346,.233,934,.875,.276,.408
7,Dallas Mavericks,82,19980,.445,12.8,.740,.289,.173,.096,.182,.260,.475,.607,.378,.379,.409,.359,.517,.043,271,.233,916,.858,.286,.401
8,Denver Nuggets*,82,19905,.444,12.9,.730,.299,.155,.094,.183,.270,.474,.585,.364,.414,.418,.363,.547,.049,306,.236,884,.879,.321,.383
9,Detroit Pistons,82,19805,.459,12.5,.748,.315,.146,.093,.194,.252,.492,.649,.373,.396,.375,.360,.536,.060,355,.243,965,.864,.264,.381
10,Golden State Warriors*,82,19805,.439,13.6,.727,.249,.169,.109,.199,.273,.473,.649,.377,.393,.380,.347,.567,.044,289,.191,778,.872,.233,.381
11,Houston Rockets*,82,19780,.454,13.2,.743,.259,.175,.111,.198,.257,.484,.659,.374,.415,.392,.368,.515,.043,284,.217,916,.844,.256,.434
12,Indiana Pacers*,81,19590,.420,12.8,.798,.256,.172,.130,.240,.202,.444,.570,.353,.369,.414,.327,.506,.039,231,.211,721,.825,.260,.324
13,Los Angeles Clippers*,82,19730,.443,13.3,.737,.262,.179,.106,.191,.263,.468,.627,.387,.376,.377,.373,.572,.051,294,.210,764,.876,.237,.416
14,Los Angeles Lakers*,82,19755,.453,12.9,.761,.281,.161,.117,.201,.239,.483,.639,.398,.391,.389,.357,.536,.060,395,.217,899,.821,.243,.396
15,Memphis Grizzlies*,82,19805,.435,12.7,.764,.288,.165,.107,.204,.236,.465,.633,.339,.389,.370,.338,.520,.046,272,.228,822,.857,.253,.367
16,Miami Heat*,82,19880,.440,12.8,.731,.303,.146,.118,.164,.269,.473,.601,.387,.387,.376,.350,.490,.047,285,.237,850,.849,.278,.341
17,Milwaukee Bucks*,82,19830,.454,11.5,.781,.345,.157,.118,.161,.219,.483,.609,.365,.390,.399,.348,.543,.051,321,.270,1046,.888,.308,.363
18,Minnesota Timberwolves,82,19730,.468,12.8,.766,.290,.150,.108,.219,.234,.498,.663,.415,.395,.386,.369,.529,.058,358,.220,875,.851,.269,.415
19,New Orleans Hornets,82,19780,.471,12.3,.738,.321,.165,.102,.150,.262,.505,.648,.366,.388,.432,.374,.568,.059,336,.255,957,.875,.304,.421
20,New York Knicks*,82,19730,.458,13.1,.719,.295,.147,.099,.178,.281,.498,.671,.340,.402,.393,.357,.478,.043,255,.241,970,.768,.245,.379
21,Oklahoma City Thunder*,82,19830,.425,12.5,.747,.292,.174,.107,.175,.253,.452,.597,.345,.377,.362,.346,.502,.049,289,.229,865,.816,.230,.390
22,Orlando Magic,82,19780,.463,12.9,.748,.290,.152,.107,.199,.252,.498,.643,.401,.419,.405,.359,.553,.052,312,.223,927,.867,.264,.368
23,Philadelphia 76ers,82,19755,.454,12.7,.763,.286,.162,.116,.200,.237,.487,.638,.362,.410,.417,.349,.570,.043,264,.228,897,.845,.239,.359
24,Phoenix Suns,82,19805,.470,11.9,.784,.304,.191,.102,.187,.216,.492,.640,.385,.406,.410,.388,.532,.061,364,.233,949,.843,.270,.434
25,Portland Trail Blazers,82,19855,.474,12.0,.775,.329,.159,.095,.193,.225,.512,.636,.439,.433,.401,.340,.560,.062,394,.253,990,.825,.259,.371
26,Sacramento Kings,82,19830,.472,12.8,.742,.270,.195,.096,.181,.258,.512,.699,.414,.403,.398,.355,.583,.064,400,.205,911,.872,.303,.382
27,San Antonio Spurs*,82,19880,.442,12.4,.789,.280,.178,.125,.206,.211,.466,.598,.371,.389,.417,.353,.513,.048,299,.225,829,.852,.277,.369
28,Toronto Raptors,82,19980,.458,12.3,.767,.283,.194,.113,.177,.233,.487,.652,.403,.380,.382,.361,.544,.055,328,.223,861,.872,.285,.426
29,Utah Jazz,82,19880,.458,12.2,.769,.297,.187,.090,.194,.231,.485,.635,.378,.400,.397,.370,.499,.056,329,.225,853,.838,.272,.437
30,Washington Wizards,82,19855,.440,13.2,.749,.271,.152,.111,.216,.251,.470,.636,.362,.390,.379,.349,.536,.042,266,.222,863,.857,.251,.378
