G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2012,7:00p EST,,Box Score,,Dallas Mavericks,W,,113,94,1,0,W 1,
2,Fri Nov 2 2012,7:00p EST,,Box Score,@,New Orleans Hornets,L,,86,88,1,1,L 1,
3,Sat Nov 3 2012,7:30p EST,,Box Score,@,San Antonio Spurs,L,,100,110,1,2,L 2,
4,Mon Nov 5 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,94,103,1,3,L 3,
5,Wed Nov 7 2012,7:00p EST,,Box Score,,Los Angeles Lakers,W,,95,86,2,3,W 1,
6,Fri Nov 9 2012,8:30p EST,,Box Score,@,Denver Nuggets,L,,84,104,2,4,L 1,
7,Sat Nov 10 2012,7:00p EST,,Box Score,,Phoenix Suns,W,,94,81,3,4,W 1,
8,Mon Nov 12 2012,7:00p EST,,Box Score,@,Toronto Raptors,W,3OT,140,133,4,4,W 2,
9,Wed Nov 14 2012,7:30p EST,,Box Score,@,Boston Celtics,L,,93,98,4,5,L 1,
10,Fri Nov 16 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,93,99,4,6,L 2,
11,Sat Nov 17 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,83,76,5,6,W 1,
12,Mon Nov 19 2012,7:00p EST,,Box Score,,Houston Rockets,W,,102,91,6,6,W 2,
13,Fri Nov 23 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,104,102,7,6,W 3,
14,Sat Nov 24 2012,7:00p EST,,Box Score,@,Sacramento Kings,L,,97,108,7,7,L 1,
15,Mon Nov 26 2012,7:00p EST,,Box Score,,Denver Nuggets,W,,105,103,8,7,W 1,
16,Wed Nov 28 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,96,84,9,7,W 2,
17,Fri Nov 30 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,94,106,9,8,L 1,
18,Sat Dec 1 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,116,124,9,9,L 2,
