G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
37,Mon Jan 5 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,83,105,5,32,L 12,
38,Wed Jan 7 2015,7:00p EST,,Box Score,@,Washington Wizards,L,,91,101,5,33,L 13,
39,Thu Jan 8 2015,8:00p EST,,Box Score,,Houston Rockets,L,,96,120,5,34,L 14,
40,Sat Jan 10 2015,1:00p EST,,Box Score,,Charlotte Hornets,L,,82,110,5,35,L 15,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 15 2015,3:00p EST,,Box Score,@,Milwaukee Bucks,L,,79,95,5,36,L 16,at London England
42,Mon Jan 19 2015,5:30p EST,,Box Score,,New Orleans Pelicans,W,,99,92,6,36,W 1,
43,Wed Jan 21 2015,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,98,91,7,36,W 2,
44,Fri Jan 23 2015,7:30p EST,,Box Score,,Orlando Magic,W,,113,106,8,36,W 3,
45,Sat Jan 24 2015,7:00p EST,,Box Score,@,Charlotte Hornets,L,,71,76,8,37,L 1,
46,Wed Jan 28 2015,8:00p EST,,Box Score,,Oklahoma City Thunder,W,,100,92,9,37,W 1,
47,Thu Jan 29 2015,7:00p EST,,Box Score,@,Indiana Pacers,L,,82,103,9,38,L 1,
48,Sun Feb 1 2015,2:00p EST,,Box Score,,Los Angeles Lakers,W,,92,80,10,38,W 1,
49,Tue Feb 3 2015,7:30p EST,,Box Score,,Boston Celtics,L,,97,108,10,39,L 1,
50,Fri Feb 6 2015,7:00p EST,,Box Score,@,Brooklyn Nets,L,,88,92,10,40,L 2,
51,Sat Feb 7 2015,7:30p EST,,Box Score,,Golden State Warriors,L,,92,106,10,41,L 3,
52,Mon Feb 9 2015,7:30p EST,,Box Score,@,Miami Heat,L,,95,109,10,42,L 4,
53,Wed Feb 11 2015,7:00p EST,,Box Score,@,Orlando Magic,L,,83,89,10,43,L 5,
54,Fri Feb 20 2015,7:30p EST,,Box Score,,Miami Heat,L,,87,111,10,44,L 6,
55,Sun Feb 22 2015,1:00p EST,,Box Score,,Cleveland Cavaliers,L,,83,101,10,45,L 7,
56,Wed Feb 25 2015,7:30p EST,,Box Score,@,Boston Celtics,L,,94,115,10,46,L 8,
57,Fri Feb 27 2015,7:30p EST,,Box Score,@,Detroit Pistons,W,2OT,121,115,11,46,W 1,
58,Sat Feb 28 2015,7:30p EST,,Box Score,,Toronto Raptors,W,,103,98,12,46,W 2,
59,Tue Mar 3 2015,7:00p EST,CSN-CA MSG,Box Score,,Sacramento Kings,L,,86,124,12,47,L 1,
60,Wed Mar 4 2015,7:00p EST,,Box Score,@,Indiana Pacers,L,,82,105,12,48,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 7 2015,7:30p EST,,Box Score,,Indiana Pacers,L,,86,92,12,49,L 3,
62,Mon Mar 9 2015,9:00p EST,,Box Score,@,Denver Nuggets,L,,78,106,12,50,L 4,
63,Tue Mar 10 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,82,87,12,51,L 5,
64,Thu Mar 12 2015,10:30p EST,TNT,Box Score,@,Los Angeles Lakers,W,,101,94,13,51,W 1,
65,Sat Mar 14 2015,10:30p EST,,Box Score,@,Golden State Warriors,L,,94,125,13,52,L 1,
66,Sun Mar 15 2015,9:00p EST,NBATV,Box Score,@,Phoenix Suns,L,,89,102,13,53,L 2,
67,Tue Mar 17 2015,7:30p EST,,Box Score,,San Antonio Spurs,W,OT,104,100,14,53,W 1,
68,Thu Mar 19 2015,7:30p EST,,Box Score,,Minnesota Timberwolves,L,OT,92,95,14,54,L 1,
69,Fri Mar 20 2015,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,81,97,14,55,L 2,
70,Sun Mar 22 2015,4:00p EST,,Box Score,@,Toronto Raptors,L,,89,106,14,56,L 3,
71,Mon Mar 23 2015,7:30p EST,,Box Score,,Memphis Grizzlies,L,,82,103,14,57,L 4,
72,Wed Mar 25 2015,7:00p EST,ESPN,Box Score,,Los Angeles Clippers,L,,80,111,14,58,L 5,
73,Fri Mar 27 2015,7:30p EST,,Box Score,,Boston Celtics,L,,92,96,14,59,L 6,
74,Sat Mar 28 2015,8:00p EST,,Box Score,@,Chicago Bulls,L,,80,111,14,60,L 7,
75,Wed Apr 1 2015,7:30p EST,NBA TV,Box Score,,Brooklyn Nets,L,,98,100,14,61,L 8,
76,Fri Apr 3 2015,7:00p EST,,Box Score,@,Washington Wizards,L,,87,101,14,62,L 9,
77,Sun Apr 5 2015,7:30p EST,,Box Score,,Philadelphia 76ers,W,,101,91,15,62,W 1,
78,Wed Apr 8 2015,7:30p EST,,Box Score,,Indiana Pacers,L,,86,102,15,63,L 1,
79,Fri Apr 10 2015,7:30p EST,,Box Score,,Milwaukee Bucks,L,,91,99,15,64,L 2,
80,Sat Apr 11 2015,7:00p EST,,Box Score,@,Orlando Magic,W,,80,79,16,64,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,7:30p EST,,Box Score,@,Atlanta Hawks,W,,112,108,17,64,W 2,
82,Wed Apr 15 2015,8:00p EST,,Box Score,,Detroit Pistons,L,,90,112,17,65,L 1,
