G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 30 2013,,,Box Score,@,Sacramento Kings,L,,88,90,0,1,L 1,
2,Fri Nov 1 2013,,,Box Score,,Portland Trail Blazers,L,,98,113,0,2,L 2,
3,Tue Nov 5 2013,,,Box Score,,San Antonio Spurs,L,,94,102,0,3,L 3,
4,Thu Nov 7 2013,,,Box Score,,Atlanta Hawks,W,,109,107,1,3,W 1,
5,Fri Nov 8 2013,,,Box Score,@,Phoenix Suns,L,,103,114,1,4,L 1,
6,Mon Nov 11 2013,,,Box Score,@,Utah Jazz,W,,100,81,2,4,W 1,
7,Wed Nov 13 2013,,,Box Score,,Los Angeles Lakers,W,,111,99,3,4,W 2,
8,Fri Nov 15 2013,,,Box Score,,Minnesota Timberwolves,W,,117,113,4,4,W 3,
9,Sat Nov 16 2013,,,Box Score,@,Houston Rockets,L,,111,122,4,5,L 1,
10,Mon Nov 18 2013,,,Box Score,@,Oklahoma City Thunder,L,,113,115,4,6,L 2,
11,Thu Nov 21 2013,,,Box Score,,Chicago Bulls,W,,97,87,5,6,W 1,
12,Sat Nov 23 2013,,,Box Score,,Dallas Mavericks,W,,102,100,6,6,W 2,
13,Mon Nov 25 2013,,,Box Score,@,Dallas Mavericks,W,,110,96,7,6,W 3,
14,Wed Nov 27 2013,,,Box Score,@,Minnesota Timberwolves,W,,117,110,8,6,W 4,
15,Fri Nov 29 2013,,,Box Score,,New York Knicks,W,,97,95,9,6,W 5,
16,Sun Dec 1 2013,,,Box Score,@,Toronto Raptors,W,,112,98,10,6,W 6,
17,Tue Dec 3 2013,,,Box Score,@,Brooklyn Nets,W,,111,87,11,6,W 7,
18,Wed Dec 4 2013,,,Box Score,@,Cleveland Cavaliers,L,,88,98,11,7,L 1,
19,Fri Dec 6 2013,,,Box Score,@,Boston Celtics,L,,98,106,11,8,L 2,
20,Sat Dec 7 2013,,,Box Score,@,Philadelphia 76ers,W,,103,92,12,8,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 9 2013,,,Box Score,@,Washington Wizards,W,,75,74,13,8,W 2,
